school_id,posting_url,job_title_in_post,position_type,job_term,department_or_school,area_key_words,deadline_of_application,position_start_date
1319,https://yourfuture.sdbor.edu/postings/48935,Search Jobs (Postings),Unclassified,Full-time,,,,
1319,https://yourfuture.sdbor.edu/postings/49535,Help Desk Analyst,Non-academic,Full-time,,,09/07/2026,
1319,https://yourfuture.sdbor.edu/postings/49278,Pre-School Teacher,Unclassified,Full-time,,,08/18/2026,
1319,https://yourfuture.sdbor.edu/postings/49655,Accountant,Unclassified,Full-time,,,09/10/2026,
1319,https://yourfuture.sdbor.edu/postings/49609,StoreKeeper,Non-academic,Full-time,,,09/08/2026,
1319,https://yourfuture.sdbor.edu/postings/48303,Health Sciences Faculty--QE8767,Lecturer,Full-time,"School of Health Sciences, invites applications for an instructor or lecturer position",,06/28/2026,
1319,https://yourfuture.sdbor.edu/postings/49442,Senior Associate Athletic Director of Internal Operations,Non-academic,Full-time,,Internal Operations,"August 17, 2026",
1319,https://yourfuture.sdbor.edu/postings/49113,Program Assistant I,Unclassified,Full-time,Department of Chemical and Biological Engineering,,"July 17, 2026",
1319,https://yourfuture.sdbor.edu/postings/48991,Assistant Professor of Accounting,Assistant_Professor,Full-time,,Accounting; face,09/07/2026,
1319,https://yourfuture.sdbor.edu/postings/49551,Director of Northern State Early College,Unclassified,Full-time,,Northern,09/17/2026,
1319,https://yourfuture.sdbor.edu/postings/49302,"Dean, Beacom School of Business",Unclassified,Full-time,School of Business,Business,09/18/2026,
1319,https://yourfuture.sdbor.edu/postings/49658,Financial Program Assistant,Non-academic,Full-time,,,09/18/2026,
1319,https://yourfuture.sdbor.edu/postings/49123,Department Head,Associate_Professor,Full-time,Department of Biology and Microbiology within the College of Natural Sciences,,08/31/2026,
1319,https://yourfuture.sdbor.edu/postings/49613,Custodial Services Supervisor I,Unclassified,Full-time,,,09/18/2026,
1319,https://yourfuture.sdbor.edu/postings/48358,Postdoctoral Researcher,Research_Fellow,Full-time,,astroparticle physics; nuclear astrophysics,"June 1, 2026",
1319,https://yourfuture.sdbor.edu/postings/49457,"Selma Kendrick Assistant, Associate, or Full Professorship in Nursing",Assistant_Professor,Full-time,Center of Excellence in Nursing Education by the National League for Nursing,Nursing,09/09/2026,
1319,https://yourfuture.sdbor.edu/postings/49667,Facility Worker,Unclassified,Full-time,,,,
1319,https://yourfuture.sdbor.edu/postings/49005,"Instructor, Lecturer, or Senior Lecturer of Mechanical Engineering",Lecturer,Part-time,Department of Mechanical Engineering Physical Location of Position,Mechanical Engineering,"July 14, 2026",
1319,https://yourfuture.sdbor.edu/postings/49556,Part-Time Facility Worker,Unclassified,Part-time,,,,
1319,https://yourfuture.sdbor.edu/postings/25548,Adjunct Instructor,Non-academic,Part-time,,Educational Psychology; Human Development,08/04/2021,
1319,https://yourfuture.sdbor.edu/postings/49327,Assistant Dean for Academic Programs,Non-academic,Full-time,"College of Agriculture, Food and Environmental Sciences",,09/08/2026,
1319,https://yourfuture.sdbor.edu/postings/49154,"Program Assistant I, University Libraries",Unclassified,Full-time,,,08/10/2026,
1319,https://yourfuture.sdbor.edu/postings/49618,Carpenter,Non-academic,Full-time,,,09/23/2026,
1319,https://yourfuture.sdbor.edu/postings/48469,"Assistant Professor, Biology (Organismal Zoology)",Assistant_Professor,Full-time,School of Natural Sciences Physical Location of Position,geophysics; biology,06/19/2026,
1319,https://yourfuture.sdbor.edu/postings/49464,"Administrative Assistant, QE8701",Unclassified,Full-time,Division of Biomedical & Translational Sciences from Vermillion to Sioux Falls,,09/03/2026,
1319,https://yourfuture.sdbor.edu/postings/49671,Alumni Relations Officer,Unclassified,Full-time,,,,
