school_id,posting_url,job_title_in_post,position_type,job_term,department_or_school,area_key_words,deadline_of_application,position_start_date
1603,https://www.stu.ca/about/administrative-offices/human-resources/facultystaff-agreements/,Faculty/Staff Agreements,Unclassified,Part-time,,,,
1603,https://stuca0.sharepoint.com/sites/mySTU,Redirecting,Unclassified,Full-time,,,,
1603,https://secure.e2rm.com/registrant/DonationPage.aspx?eventid=222175&langpref=en-CA&Referrer=https://admin.e2rm.com/EventSummary.aspx,Thank you for your generous support!  Please complete the donation form below.,Unclassified,Full-time,,,,
1603,https://jobs.careerbeacon.com/details/administrative-assistant-to-the-deans/2239837?utm_source=St.+Thomas+University&utm_medium=widget&utm_campaign=refer&utm_content=2239837&utm_term=jobtitle,Administrative Assistant to the Deans,Unclassified,Part-time,,,"September 21, 2026",
1603,https://jobs.careerbeacon.com/apply/2239837?utm_source=St.+Thomas+University&utm_medium=widget&utm_campaign=refer&utm_content=2239837&utm_term=apply,Administrative Assistant to the Deans,Unclassified,Full-time,,,,
