school_id,posting_url,job_title_in_post,position_type,job_term,department_or_school,area_key_words,deadline_of_application,position_start_date
845,https://www.york.edu/about/employment.php#faculty,Employment Opportunities,Non-academic,Part-time,Department of Education,,,"August 1, 2025"
845,https://www.york.edu/about/employment.php#staff,Employment Opportunities,Non-academic,Part-time,Department of Education,,,"August 1, 2025"
845,https://www.york.edu/about/employment.php#ga,Employment Opportunities,Non-academic,Part-time,Department of Education,,,"August 1, 2025"
845,https://www.york.edu/financial-aid/work-study.php,Student Work Study,Unclassified,Part-time,,,,
