school_id,posting_url,job_title_in_post,position_type,job_term,department_or_school,area_key_words,deadline_of_application,position_start_date
333,https://sau.edu/tuition-financial-aid/scholarships/school-socialwork-graduate-fellowships/,School of Social Work Graduate Fellowships,Unclassified,Full-time,School of Social Work Graduate Fellowships,Social Work Graduate Fellowships,,
333,https://sau.edu/life-at-sau/career-center/,Academic and Career Planning Center,Unclassified,Full-time,,,,
333,https://sau.edu/about-sau/faculty/,St. Ambrose University Faculty,Unclassified,Full-time,,ongoing research; contributions,,
333,https://stambroseuniv.applicantlist.com/jobs/,View All Current Job Listings,Unclassified,Full-time,,,,
333,https://sau.joinhandshake.com/login,Get connected,Unclassified,Full-time,,,,
