school_id,posting_url,job_title_in_post,position_type,job_term,department_or_school,area_key_words,deadline_of_application,position_start_date
1234,https://www.br.inter.edu/oferta-academica/concentraciones-menores/,Concentraciones Menores,Unclassified,Full-time,Center for Academic and Student Support,,,
1234,https://www.br.inter.edu/oferta-academica/educacion-continua/,Educación Continua,Unclassified,Full-time,Center for Academic and Student Support,,,
1234,https://www.br.inter.edu/oferta-academica/educacion-distancia/,Educación a Distancia,Unclassified,Full-time,Center for Academic and Student Support,,,
1234,https://www.br.inter.edu/wp-content/uploads/2022/03/SOLICITUD-DE-EMPLEO-REVISADA-2022.pdf,1,Unclassified,Full-time,,,,
