school_id,posting_url,job_title_in_post,position_type,job_term,department_or_school,area_key_words,deadline_of_application,position_start_date
1663,https://www.vlerick.com/en/working-vlerick/,Working @ Vlerick,Full_Professor,Full-time,,programmes; vlerick; entrepreneurial,,
1663,https://repository.vlerick.com/,Forbidden,Unclassified,Full-time,,forbidden; don't have permission; resource,,
1663,https://www.vlerick.com/en/alumni/career-and-business-resources/,Career and business resources,Unclassified,Full-time,,programmes; alumni; business,,
