school_id,posting_url,job_title_in_post,position_type,job_term,department_or_school,area_key_words,deadline_of_application,position_start_date
1634,https://www.yorku.ca/vpepc/faculty-affairs/wp-content/uploads/sites/698/2026/08/HUMA.LAPS_IndStud.pdf,Assistant Professor in Indigenous Women and Cultures of Resistance,Assistant_Professor,Full-time,"Department of Humanities, Faculty of Liberal Arts & Professional Studies",Indigenous Women and Cultures of Resistance,"October 31, 2026","July 1, 2027"
1634,https://www.yorku.ca/vpepc/faculty-affairs/wp-content/uploads/sites/698/2026/06/HH_CLA_NURS5_Ex.pdf,"Sessional Assistant Professor, Teaching Stream (5 Positions)",Assistant_Professor,Full-time,"School of Nursing, Faculty of Health",Sessional Assistant,"June 30, 2026","July 1, 2026"
