school_id,posting_url,job_title_in_post,position_type,job_term,department_or_school,area_key_words,deadline_of_application,position_start_date
1484,https://jobs.radford.edu/jobs/search,Search Page,Assistant_Professor,Part-time,Department of Design is looking for an administrative assistant,Faculty Adjunct Faculty Academic Affairs,,
1484,https://jobs.radford.edu/jobs/admissions-counselor-radford-virginia-united-states-fecfd0e0-7fc6-4aad-9ba0-30bc56e2292e,Admissions Counselor,Non-academic,Full-time,,,"September 28, 2026",
1484,https://jobs.radford.edu/jobs/project-event-manager-radford-virginia-united-states,Project & Event Manager,Non-academic,Full-time,,,9/16/2026,
1484,https://jobs.radford.edu/jobs/equipment-repair-technician-radford-virginia-united-states,Equipment Repair Technician,Non-academic,Full-time,,,9/16/2026,
1484,https://jobs.radford.edu/jobs/procurement-specialist-procurement-contracts-radford-virginia-united-states,"Procurement Specialist, Procurement & Contracts",Non-academic,Full-time,,,9/30/2026,
1484,https://jobs.radford.edu/jobs/administrative-assistant-radford-virginia-united-states-70c955fe-17ed-43b8-bba5-2d2fe9fe9a1f,Administrative Assistant,Non-academic,Full-time,,,"September 8, 2026",
1484,https://jobs.radford.edu/jobs/assistant-registrar-compliance-radford-virginia-united-states,Assistant Registrar,Lecturer,Full-time,,,09/30/2026,
1484,https://jobs.radford.edu/jobs/full-time-temporary-faculty-occupational-therapy-roanoke-virginia-united-states,"Full Time Temporary Faculty, Occupational Therapy",Non-academic,Full-time,,Temporary,09/23/2026,
1484,https://jobs.radford.edu/jobs/adjunct-faculty-marketing-radford-virginia-united-states,Adjunct Faculty,Non-academic,Part-time,faculty of a department wherever additional faculty are needed,RU’s Core Curriculum,,
1484,https://jobs.radford.edu/jobs/assistant-professor-nursing-roanoke-virginia-united-states-4d0234b4-22bf-48f6-97df-38714b15e909,Assistant Professor,Assistant_Professor,Full-time,,prelicensure program,03/15/26,
1484,https://jobs.radford.edu/jobs/police-officer-radford-virginia-united-states,Police Officer,Non-academic,Full-time,Department of Criminal Justice Services,,,
1484,https://jobs.radford.edu/jobs/hvac-installation-repair-technician-radford-virginia-united-states,HVAC Installation & Repair Technician,Non-academic,Full-time,,,,
1484,https://jobs.radford.edu/jobs/emergency-management-specialist-radford-virginia-united-states,Emergency Management Specialist,Non-academic,Full-time,Department of Public Safety and the Office of Emergency Management program,,"September 23, 2026",
1484,https://jobs.radford.edu/jobs/clinical-clearance-coordinator-and-assistant-to-the-dean-roanoke-virginia-united-states,Clinical Clearance Coordinator and Assistant to the Dean,Non-academic,Full-time,,,9/10/26,
