school_id,posting_url,job_title_in_post,position_type,job_term,department_or_school,area_key_words,deadline_of_application,position_start_date
1215,https://careers.sru.edu/postings/10476,Electrician,Non-academic,Full-time,,,,
1215,https://careers.sru.edu/postings/10763,Special Education Instructor,Unclassified,Full-time,,Special Education; throughout the day,,
1215,https://careers.sru.edu/postings/10879,Search Jobs (Postings),Unclassified,Full-time,,,,
1215,https://careers.sru.edu/postings/10940,"SUA 2 | Assistant Director, Student Support",Unclassified,Full-time,,,"August 14, 2026",
1215,https://careers.sru.edu/postings/10974,Semi-Skilled Laborer,Unclassified,Full-time,,,,
1215,https://careers.sru.edu/postings/10982,Patrol Officer,Unclassified,Full-time,,,,
1215,https://careers.sru.edu/postings/10644,Chemistry Instructor,Unclassified,Part-time,,Chemistry,"February 13, 2026",
1215,https://careers.sru.edu/postings/10833,HVAC Refrigeration Maintenance Mechanic,Non-academic,Full-time,,,,
1215,https://careers.sru.edu/postings/10939,Web Specialist and WordPress Manager,Non-academic,Full-time,,,"August 27, 2026",
1215,https://careers.sru.edu/postings/10957,Security Officer 1,Unclassified,Full-time,,,"September 1, 2026",
1215,https://careers.sru.edu/postings/10981,Maintenance Repairman 1,Unclassified,Full-time,,,,
1215,https://careers.sru.edu/postings/10983,Mechanical Engineering | Assistant Professor Tenure Track Spring 2027| I02574,Assistant_Professor,Full-time,,manufacturing; mechatronics; Python,"October 5, 2026",
