school_id,posting_url,job_title_in_post,position_type,job_term,department_or_school,area_key_words,deadline_of_application,position_start_date
1262,https://decadm.uprrp.edu/recursoshumanos/empleos/,AVISOS Y CONVOCATORIAS DE EMPLEO,Unclassified,Full-time,,,,
1262,https://decadm.uprrp.edu/recursoshumanos/2026/08/11/aviso-de-empleo-oficial-de-orientacion/,Aviso de empleo – Oficial de Orientación,Unclassified,Full-time,,,,
1262,https://decadm.uprrp.edu/recursoshumanos/2026/08/07/convocatoria-de-empleo-medico/,Convocatoria de empleo – Médico,Unclassified,Full-time,,,,
1262,https://decadm.uprrp.edu/recursoshumanos/2026/07/23/aviso-de-empleo-analista-de-recursos-humanos-iii/,Aviso de empleo – Analista de Recursos Humanos III,Unclassified,Full-time,,,,
1262,https://decadm.uprrp.edu/recursoshumanos/2026/07/23/aviso-de-empleo-analista-de-recursos-humanos-iv/,Aviso de empleo – Analista de Recursos Humanos IV,Unclassified,Full-time,,,,
1262,https://forms.office.com/pages/responsepage.aspx?id=wF36DW8DFUaZ5JSvgi8rhNlal3EVPyhLlbVYRyupHwtUQjg1WUE0NllaMFBRUkJVM1RFRVdBV1dHNC4u&origin=lprLink,Microsoft Forms,Unclassified,Full-time,,,,
1262,https://decadm.uprrp.edu/recursoshumanos/wp-content/uploads/sites/2/2024/02/SolicitudEmpleo_junio2022.pdf,Revisión-Junio 2022,Unclassified,Full-time,,,,
