school_id,posting_url,job_title_in_post,position_type,job_term,department_or_school,area_key_words,deadline_of_application,position_start_date
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15552,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15551,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15542,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/13868,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15546,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15545,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15544,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15534,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15538,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/14857,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15531,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15501,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15236,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15525,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15485,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15508,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15388,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15505,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15502,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15499,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15174,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15480,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15379,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15482,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15473,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15434,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15407,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15406,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15391,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/15384,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/14937,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/14900,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/14713,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/14292,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/14023,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/13581,Welcome,Unclassified,Full-time,,,,
1656,https://usask.csod.com/ux/ats/careersite/14/requisition/13564,Welcome,Unclassified,Full-time,,,,
