school_id,posting_url,job_title_in_post,position_type,job_term,department_or_school,area_key_words,deadline_of_application,position_start_date
1809,https://careers.utas.edu.au/en/job/503315/commercial-projects-manager-property-and-assets,Jobs and Careers,Non-academic,Full-time,,,,
1809,https://careers.utas.edu.au/en/job/504130/animal-services-coordinator,Jobs and Careers,Non-academic,Full-time,,,,
1809,https://careers.utas.edu.au/en/job/504081/sustainability-coordinator-communications-and-engagement,Jobs and Careers,Non-academic,Part-time,,,,
1809,https://careers.utas.edu.au/en/job/504076/nurse-practitioner-senior-lecturer,Jobs and Careers,Lecturer,Part-time,,Intensive The University of Tasmania,,
1809,https://careers.utas.edu.au/en/job/504108/senior-field-fleet-officer,Jobs and Careers,Assistant_Professor; Associate_Professor; Full_Professor,Full-time,School of Natural Sciences,,,
1809,https://careers.utas.edu.au/en/job/504025/project-manager-observatories,Jobs and Careers,Non-academic,Part-time,,space science; telecommunications,,
1809,https://careers.utas.edu.au/en/job/504028/manager-curriculum-analytics-and-partnership,Jobs and Careers,Non-academic,Full-time,,Performance team,,
1809,https://careers.utas.edu.au/en/job/504151/people-and-wellbeing-officer,Jobs and Careers,Non-academic,Full-time,,,,
1809,https://careers.utas.edu.au/en/job/504154/director-business-partnering,Jobs and Careers,Non-academic,Full-time,,,,
1809,https://careers.utas.edu.au/en/job/504056/senior-lecturer-in-leadership-health-and-human-services,Jobs and Careers,Lecturer,Part-time,"Department of Health, to ensure programs remain relevant and impactful",Focused The University of Tasmania,,
1809,https://careers.utas.edu.au/en/job/503008/lecturer-exercise-science,Jobs and Careers,Associate_Professor; Lecturer,Full-time,School of Health Sciences,School of Paramedicine; School of Pharmacy; Sports Science teach,,
1809,https://careers.utas.edu.au/en/job/503927/senior-lecturer-in-medical-education,Jobs and Careers,Lecturer,Part-time,,Focused The University of Tasmania,,
1809,https://careers.utas.edu.au/en/job/504039/senior-farm-hand,Jobs and Careers,Non-academic,Full-time,Institute of Agriculture Dairy Research Facility,,,
1809,https://careers.utas.edu.au/en/job/503996/associate-director-alumni-relations,Jobs and Careers,Non-academic,Full-time,,,,
1809,https://careers.utas.edu.au/en/job/504003/senior-research-fellow-policy-impact,Jobs and Careers,Research_Fellow,Full-time,,,,
