school_id,posting_url,job_title_in_post,position_type,job_term,department_or_school,area_key_words,deadline_of_application,position_start_date
170,https://fortlewiscollege.wd1.myworkdayjobs.com/FLC/job/Fort-Lewis-College-Durango-Colorado/Case-Manager_JR2355,Case Manager,Non-academic,Full-time,,,,
170,https://fortlewiscollege.wd1.myworkdayjobs.com/FLC/job/Fort-Lewis-College-Durango-Colorado/Director-of-Advising_JR2352-1,Director of Advising,Non-academic,Full-time,,Advising,"September 20, 2026",2026-09-01
170,https://fortlewiscollege.wd1.myworkdayjobs.com/FLC/job/SkyStore---Campus-Store-Manager--Offered-by-Textbook-Brokers-_JR2351,SkyStore-  Campus Store Manager (Offered by Textbook Brokers),Non-academic,Full-time,,,,2026-08-28
170,https://fortlewiscollege.wd1.myworkdayjobs.com/FLC/job/Fort-Lewis-College-Durango-Colorado/Senior-Audiovisual-Engineer_JR2347,Senior Audiovisual Engineer,Non-academic,Full-time,Department of Fort Lewis College,,"September 20, 2026",2026-08-26
170,https://fortlewiscollege.wd1.myworkdayjobs.com/FLC/job/Fort-Lewis-College-Durango-Colorado/Associate-Registrar-for-Systems---Technology--remote-eligible-_JR2341,Associate Registrar for Systems & Technology (remote eligible),Non-academic,Full-time,,Institutional Research; Skyhawk Station,"September 20, 2026",2026-08-19
170,https://fortlewiscollege.wd1.myworkdayjobs.com/FLC/job/Adjunct-Faculty-Pool--Fort-Lewis-College_JR1144,Adjunct Faculty Pool- Fort Lewis College,Non-academic,Part-time,,Americans,,2026-07-07
170,https://fortlewiscollege.wd1.myworkdayjobs.com/FLC/job/Fort-Lewis-College-Durango-Colorado/Site-Advisor-TRIO-Talent-Search_JR2358,Site Advisor TRIO Talent Search,Non-academic,Full-time,,,"September 27, 2026",2026-09-14
170,https://fortlewiscollege.wd1.myworkdayjobs.com/FLC/job/Fort-Lewis-College-Durango-Colorado/Skyhawk-Station-Specialist--Temp-_JR2367,Skyhawk Station Specialist (Temp),Non-academic,Part-time,,,"October 4, 2026",2026-09-16
170,https://fortlewiscollege.wd1.myworkdayjobs.com/FLC/job/Fort-Lewis-College-Durango-Colorado/Program-Specialist_JR2368,Program Specialist,Non-academic,Part-time,,,"September 17, 2026",2026-09-15
170,https://fortlewiscollege.wd1.myworkdayjobs.com/FLC/job/Fort-Lewis-College-Durango-Colorado/Grounds---Nursery-I_JR2370,Grounds & Nursery I,Non-academic,Full-time,,,"October 6, 2026",2026-09-18
