school_id,posting_url,job_title_in_post,position_type,job_term,department_or_school,area_key_words,deadline_of_application,position_start_date
764,https://jobs.msun.edu/postings/2629,"Assistant or Associate Professor of Biology (Biomedical), tenure track",Assistant_Professor; Associate_Professor,Full-time,"College of Arts, Sciences, and Education",Biology; labs,,"August 1, 2026"
764,https://jobs.msun.edu/postings/2643,Faculty Member for Automotive/Diesel Technology (ATDI) (Tenure Track or Non-Tenure Track),Assistant_Professor; Lecturer,Full-time,College of Technical Sciences,,,"August 1, 2026"
764,https://jobs.msun.edu/postings/2669,Position Details,Non-academic,Full-time,,,,
764,https://jobs.msun.edu/postings/2680,Project Director of Student Support Services (TRIO Grant),Unclassified,Full-time,,Student Support Services,,
764,https://jobs.msun.edu/postings/2687,Recruiting Specialist,Non-academic,Full-time,,Administrative Support Enter,,
764,https://jobs.msun.edu/postings/2696,Position Details,Unclassified,Full-time,,,,
764,https://jobs.msun.edu/postings/2635,Adjunct Instructor of Nursing,Unclassified,Full-time,College of Health Sciences,Nursing,,"August 1, 2025"
764,https://jobs.msun.edu/postings/2661,Position Details,Assistant_Professor; Lecturer,Full-time,College of Technical Sciences,,,"August 1, 2026"
764,https://jobs.msun.edu/postings/2670,Administrative Associate Ill,Unclassified,Full-time,,,,
764,https://jobs.msun.edu/postings/2683,Position Details,Non-academic,Full-time,"College of Arts, Sciences, and Education",,,
764,https://jobs.msun.edu/postings/2694,Position Details,Unclassified,Full-time,,,,
764,https://jobs.msun.edu/postings/2698,"Assistant or Associate Professor of Nursing, tenure track",Assistant_Professor; Associate_Professor,Full-time,,"Nursing, tenure track",,"January 1, 2027"
