school_id,posting_url,job_title_in_post,position_type,job_term,department_or_school,area_key_words,deadline_of_application,position_start_date
133,https://www.sdsu.edu/faculty-staff,Faculty and Staff Resources,Unclassified,Full-time,,CSU system,,
133,https://careers.sdsu.edu/en-us/Search/?search-keyword=&work-type=instructional+faculty+-+temporary%2flecturer%2cinstructional+faculty+%e2%80%93+tenured%2ftenure-track&subscribe=true,San Diego State University,Assistant_Professor; Lecturer,Part-time,College of Business,Digital Innovation; Supply Chain,"September 4, 2026",
133,https://careers.sdsu.edu/en-us/job/561420/assistant-professor-of-communication-theory-methods,Assistant Professor of Communication: Theory & Methods,Assistant_Professor,Full-time,Center for the Prevention of Harassment and Discrimination for further adjudication,Theory & Methods; communication theory,"October 16, 2026",
133,https://careers.sdsu.edu/en-us/job/561113/assistant-professor-of-special-education,Assistant Professor of Special Education,Assistant_Professor,Full-time,Center for the Prevention of Harassment and Discrimination for further adjudication,Special Education,"October 15, 2026",
133,https://careers.sdsu.edu/en-us/job/561225/temporary-research-instruction-assistant-librarian-202627,Temporary Research & Instruction Assistant Librarian 2026-27,Lecturer,Full-time,Center for the Prevention of Harassment and Discrimination for further adjudication,,,
133,https://careers.sdsu.edu/en-us/job/560915/assistant-professor-of-organizational-behavior,Assistant Professor of Organizational Behavior,Assistant_Professor,Part-time,College of Business,Organizational Behavior; top-tier journals Record of publications; funding Evidence of,"September 4, 2026",
133,https://careers.sdsu.edu/en-us/job/560448/assistant-professor-of-digital-consumer-insightsstrategy,Assistant Professor of Digital Consumer Insights/Strategy,Assistant_Professor,Full-time,Center for the Prevention of Harassment and Discrimination for further adjudication,Digital Consumer Insights/Strategy; Journal of Marketing Research; Journal of Public Policy,"August 20, 2026","August 18, 2027"
133,https://careers.sdsu.edu/en-us/job/560452/assistant-professor-of-finance,Assistant Professor of Finance,Assistant_Professor,Full-time,Center for the Prevention of Harassment and Discrimination for further adjudication,Finance,,
133,https://careers.sdsu.edu/en-us/job/560545/assistant-professor-of-sales-and-strategy,Assistant Professor of Sales and Strategy,Assistant_Professor,Full-time,Center for the Prevention of Harassment and Discrimination for further adjudication,Sales and Strategy; Journal of Marketing Research; Journal of Public Policy,"August 20, 2026","August 18, 2027"
133,https://careers.sdsu.edu/en-us/job/559927/assistant-professor-of-accountancyais,Assistant Professor of Accountancy-AIS,Assistant_Professor,Part-time,School of Accountancy in the Fowler College of Business,Accountancy-AIS; Accounting Information Systems,"October 31, 2026","August 18, 2027"
133,https://careers.sdsu.edu/en-us/job/559928/assistant-professor-of-accountancymanagerial-accounting,Assistant Professor of Accountancy-Managerial Accounting,Assistant_Professor,Part-time,School of Accountancy in the Fowler College of Business,Accountancy-Managerial Accounting,"October 31, 2026","August 18, 2027"
133,https://careers.sdsu.edu/en-us/job/560323/school-of-nursing-lecturer-assistant-director-of-global-campus-program,School of Nursing Lecturer- Assistant Director of Global Campus Program,Lecturer,Full-time,School of Nursing,Nursing Lecturer- Assistant Director of Global Campus Program,,
133,https://careers.sdsu.edu/en-us/job/559538/assistant-professor-of-strategic-management,Assistant Professor of Strategic Management,Assistant_Professor,Part-time,College of Business,Strategic Management; Strategy course,"August 10, 2026",
133,https://careers.sdsu.edu/en-us/job/559998/assistant-professor-of-management-information-systems,Assistant Professor of Management Information Systems,Assistant_Professor,Full-time,Department of Management Information Systems,Management Information Systems; Supply Chain Management; Digital Innovation,"October 30, 2026",
133,https://careers.sdsu.edu/en-us/job/560000/assistant-professor-of-management-information-systemsdata-science,Assistant Professor of Management Information Systems-Data Science,Assistant_Professor,Full-time,Department of Management Information Systems,Management Information Systems-Data Science; statistics; applied,"October 30, 2026",
133,https://careers.sdsu.edu/en-us/job/559814/assistant-professor-recreation-and-tourism-management,"Assistant Professor: Recreation, and Tourism Management",Assistant_Professor,Full-time,School of Hospitality and Tourism Management,"Recreation, and Tourism Management","November 1, 2026",
133,https://careers.sdsu.edu/en-us/job/559042/assistant-professor-of-psychology,Assistant Professor of Psychology,Assistant_Professor,Full-time,Department of Psychology,Psychology; these,"September 18, 2026",
133,https://careers.sdsu.edu/en-us/job/559994/school-of-accountancy-clinical-scholar-pool-20262027,San Diego State University,Lecturer,Part-time,School of Accountancy in the Fowler College of Business,Financial Accounting,,
133,https://careers.sdsu.edu/en-us/job/556986/department-of-theatre-television-film-full-time-artist-in-residence-spring-2027,San Diego State University,Lecturer,Full-time,"Department of Theatre, Television, & Film",creative activity excelle,"August 14, 2026",
133,https://careers.sdsu.edu/en-us/job/558352/music-studio-instructional-faculty-pool-20262027,San Diego State University,Lecturer,Part-time,School of Music and Dance in the College of Professional Studies and Fine Arts,,,
133,https://careers.sdsu.edu/en-us/job/557962/faculty-advancement-and-student-success-lecturer-pool-20262027,Faculty Advancement and Student Success Lecturer Pool 2026-2027,Lecturer,Part-time,Center for the Prevention of Harassment and Discrimination for further adjudication,,,
133,https://careers.sdsu.edu/en-us/job/557190/general-studies-imperial-valley-lecturer-pool-20262027,General Studies Imperial Valley Lecturer Pool 2026-2027,Lecturer,Part-time,Center for the Prevention of Harassment and Discrimination for further adjudication,General Studies Imperial Valley; General Studies courses,,
133,https://careers.sdsu.edu/en-us/search/?search-keyword=&work-type=instructional+faculty+-+temporary%2flecturer%2cinstructional+faculty+%e2%80%93+tenured%2ftenure-track&job-mail-subscribe-privacy=agree&page=2&page-items=20,San Diego State University,Lecturer,Part-time,Division of Arts and Sciences,General Sciences School of Nursing,,
133,https://careers.sdsu.edu/sd/en-us/job/529171/hourly-assistant-athletic-trainer-athletic-trainer-i,Hourly Assistant Athletic Trainer (Athletic Trainer I),Unclassified,Full-time,,,,
133,https://bfa.sdsu.edu/hr/jobs,Careers @ SDSU,Unclassified,Full-time,Center for Human Resources Human Resources Home Benefits Benefits Benefit Enrollment,,,
