school_id,posting_url,job_title_in_post,position_type,job_term,department_or_school,area_key_words,deadline_of_application,position_start_date
1350,https://careers.mtsu.edu/jobs/associate-athletic-trainer-murfreesboro-tennessee-tennessee-united-states-1af3cdc2-f794-4914-bf67-5d9955c612a6,Associate Athletic Trainer*,Unclassified,Part-time,College of Basic and Applied Sciences,,"August 10, 2026",
1350,https://careers.mtsu.edu/jobs/academic-advisor-advanced-academic-advisor-college-of-basic-and-applied-sciences-cbas-murfreesboro-tennessee-tennessee-united-states,Academic Advisor/Advanced Academic Advisor,Unclassified,Part-time,College of Basic and Applied Sciences,,"December 7, 2026",
1350,https://careers.mtsu.edu/jobs/maintenance-supervisor-tn-miller-coliseum-murfreesboro-tennessee-tennessee-united-states,Maintenance Supervisor,Unclassified,Part-time,College of Basic and Applied Sciences,,"September 14, 2026",
1350,https://careers.mtsu.edu/jobs/administrative-assistant-3-joey-a-jacobs-chair-of-excellence-in-accounting-murfreesboro-tennessee-tennessee-united-states,Administrative Assistant 3,Unclassified,Part-time,Department of Accounting of the Jones College of Business,,"September 14, 2026",
1350,https://careers.mtsu.edu/jobs/executive-assistant-jones-college-of-business-advising-center-murfreesboro-tennessee-tennessee-united-states,Executive Assistant,Unclassified,Part-time,College of Business Advising Center,,"September 11, 2026",
1350,https://careers.mtsu.edu/jobs/account-clerk-2-business-office-murfreesboro-tennessee-tennessee-united-states,Account Clerk 2,Non-academic,Part-time,College of Basic and Applied Sciences,,"September 9, 2026",
1350,https://careers.mtsu.edu/jobs/assistant-coach-cheer-80-position-murfreesboro-tennessee-tennessee-united-states,Assistant Coach,Non-academic,Part-time,College of Basic and Applied Sciences,,"September 8, 2026",
1350,https://careers.mtsu.edu/jobs/systems-analyst-2-murfreesboro-tennessee-tennessee-united-states-061fb333-0b6c-446f-97e3-97c1171085c7,Systems Analyst 2,Non-academic,Part-time,College of Basic and Applied Sciences,,"July 28, 2026",
1350,https://careers.mtsu.edu/jobs/theatre-and-dance-dance-adjunct-faculty-murfreesboro-tennessee-tennessee-united-states,"Theatre and Dance (Dance), Adjunct Faculty",Non-academic,Part-time,Department of Theatre and Dance,,07/11/2026,
1350,https://careers.mtsu.edu/jobs/quantum-sensing-postdoctoral-research-fellow-murfreesboro-tennessee-tennessee-united-states,"Quantum Sensing, Postdoctoral Research Fellow",Research_Fellow,Part-time,Department of Physics and Astronomy,,07/16/2026,"August 15, 2026"
