school_id,posting_url,job_title_in_post,position_type,job_term,department_or_school,area_key_words,deadline_of_application,position_start_date
1145,https://psu.wd1.myworkdayjobs.com/PSU_Academic/job/Penn-State-Wilkes-Barre/Part-Time-Faculty_REQ_0000075198-1,Part-Time Faculty,Unclassified,Part-time,,,,2026-02-04
1145,https://psu.wd1.myworkdayjobs.com/PSU_Academic/job/Penn-State-Wilkes-Barre/Part-Time-Faculty_REQ_0000069762-1,Part-Time Faculty,Unclassified,Part-time,,,,2025-07-22
