school_id,posting_url,job_title_in_post,position_type,job_term,department_or_school,area_key_words,deadline_of_application,position_start_date
827,https://www.minotstateu.edu/faculty.shtml,Faculty and Staff,Unclassified,Full-time,,RESOURCES Academic Support Center Office,,
827,https://www.minotstateu.edu/hr/jobs/index.shtml,Employment Opportunities,Unclassified,Part-time,,,,
