school_id,posting_url,job_title_in_post,position_type,job_term,department_or_school,area_key_words,deadline_of_application,position_start_date
1804,https://www.aib.edu.au/study-with-us/career-growth/,What can you do with an MBA?,Non-academic,Full-time,,consultant average annual; sustainability officer specialist; transforming many organisations,,
1804,https://www.aib.edu.au/students/handbook/wellbeing-and-inclusion/,"Inclusion, wellbeing & career support",Unclassified,Full-time,,section outlines; access career counselling; torres strait islander,,
1804,https://www.aib.edu.au/about-us/positions-available/,Positions Available,Unclassified,Full-time,,education provider offering; business australia largest; healthy work-life balance,,
