school_id,posting_url,job_title_in_post,position_type,job_term,department_or_school,area_key_words,deadline_of_application,position_start_date
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Congregate-Care--Relative--Adoptive--and-Foster-Parent--CRAFT--Training-Manager_JR10014711,"Congregate Care, Relative, Adoptive, and Foster Parent (CRAFT) Training Manager",Non-academic,Full-time,Dept. of Social Work in the Helen Bader School of Social Welfare,,"September 24, 2026",2026-09-03
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Director-of-Financial-Aid_JR10014558,Director of Financial Aid,Non-academic,Full-time,,Financial Aid; Federal Supplemental Educational Opportunity Grant,"October 11, 2026",2026-09-03
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Medical-Office-Assistant--SHAW_JR10014679,"Medical Office Assistant, SHAW",Unclassified,Full-time,,,"September 14, 2026",2026-09-02
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Student-Connection---Achievement-Manager--Roberto-Hernandez-Center_JR10014519,"Student Connection & Achievement Manager, Roberto Hernandez Center",Non-academic,Full-time,,,"September 14, 2026",2026-08-31
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Custodian-Lead_JR10014417,Custodian Lead,Non-academic,Full-time,,,,2026-08-28
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Early-Childhood-Education-Associate-Director-Preschool_JR10014588,Early Childhood Education Associate Director-Preschool,Non-academic,Full-time,,ECE environment,09/13/2026,2026-08-28
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Immigration-Coordinator_JR10014234,Immigration Coordinator,Non-academic,Part-time,,,,2026-08-27
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Master-Teacher_JR10012243,Master Teacher (part time),Non-academic,Part-time,,,"September 3, 2026",2026-08-26
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Administrative-Manager_JR10014418,Administrative Manager,Non-academic,Full-time,,,,2026-08-26
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Academic-Advisor-I-or-II_JR10014405,Academic Advisor I or II,Unclassified,Full-time,College of Business,,9/7/2026,2026-08-25
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Baker---2nd-Shift_JR10012637,Baker - 2nd Shift,Non-academic,Full-time,,,,2026-08-25
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Ivanti-Neurons-Administrator_JR10013972,Ivanti Neurons Administrator,Non-academic,Full-time,,,,2026-08-21
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/HR-Business-Partner_JR10014261-1,HR Business Partner,Unclassified,Full-time,,,"September 20, 2026",2026-08-21
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Upward-Bound-Program-Director_JR10014151,Upward Bound Program Director,Non-academic,Full-time,Department of Education,,,2026-08-21
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Early-Childhood-Education-Teacher_JR10013817,Early Childhood Education Teacher (Flex Lead),Non-academic,Full-time,,,08/27/2026,2026-08-12
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Early-Child-Education-Teacher_JR10013767,Early Childhood Education Teacher(Toddler),Non-academic,Full-time,,,08/24/2026,2026-08-12
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Arts-and-Culture-Multimedia-Producer_JR10013425,Page not found.,Non-academic,Full-time,,,,
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Food-Service-Manager_JR10013312,Food Service Manager,Non-academic,Part-time,,,08/06/2026,2026-07-23
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Chef-de-Cuisine_JR10013315,Chef de Cuisine,Non-academic,Full-time,,,08/06/2026,2026-07-23
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Custodian-Lead---2nd-Shift_JR10012144,Custodian Lead - 2nd Shift,Non-academic,Full-time,,,07/26/2026,2026-07-22
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Dining---Retail-Services-Temporary-Positions_JR10013217,Dining & Retail Services Temporary Positions,Unclassified,Part-time,,,,2026-07-21
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Central-Plant-Operator-I_JR10013164,Central Plant Operator I,Unclassified,Full-time,,,08/02/2026,2026-07-17
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Custodian_JR10013137,Custodian,Unclassified,Full-time,,,08/02/2026,2026-07-17
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Early-Childhood-Education-Assistant-Teacher_JR10013108,Early Childhood Education Assistant Teacher,Non-academic,Full-time,,,08/02/2026,2026-07-17
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Facilities-Technician-III_JR10013138,Facilities Technician III,Non-academic,Full-time,,,07/30/2026,2026-07-17
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/HVAC-Mechanic_JR10010971,HVAC Mechanic,Unclassified,Full-time,,,07/25/2026,2026-07-16
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Executive-Chef_JR10012721,Executive Chef,Non-academic,Full-time,,,07/22/2026,2026-07-02
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Catering-Manager_JR10012667,Catering Manager,Non-academic,Full-time,,,07/22/2026,2026-07-02
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Teacher-Education-Program-Director_JR10011066,Teacher Education Program Director,Non-academic,Full-time,School of Education,initiatives move forward Appointment This,"June 12, 2026",2026-06-19
1552,https://wisconsin.wd1.myworkdayjobs.com/job/Milwaukee-WI/Central-Plant-Manager--Inst-_JR10010578,Central Plant Manager (Inst),Non-academic,Full-time,"Department of   Administration   staff , contractors, vendors, and students",,6/14/2026,2026-05-14
