school_id,posting_url,job_title_in_post,position_type,job_term,department_or_school,area_key_words,deadline_of_application,position_start_date
1857,https://careers.nus.edu.sg/Acadpositions/go/Academic-Positions-All/733144/,Academic Positions,Assistant_Professor; Associate_Professor; Lecturer,Full-time,Centre for Nursing Studies Associate Professor,,,
1857,https://careers.nus.edu.sg/Acadpositions/go/Academic-Positions-Educator-Track/732944/,Academic Positions,Lecturer,Full-time,,,,
1857,https://careers.nus.edu.sg/Acadpositions/go/Academic-Positions-Practice-Track/733044/,Academic Positions,Assistant_Professor; Associate_Professor,Full-time,Centre for Nursing Studies Associate Professor,,,
1857,https://careers.nus.edu.sg/job/Associate-Professor-%28Tenure-Track%29%2C-Division-of-Industrial-Design/28092-en_GB,"Associate  Professor (Tenure-Track), Division of Industrial Design",Associate_Professor,Full-time,Division of Industrial Design,Industrial Design; professional practice; timely; Staff Location,,10/03/2026
1857,https://careers.nus.edu.sg/job/Assistant-Professor/26635-en_GB,Assistant Professor,Assistant_Professor,Full-time,College of Design and Engineering,professional engagements; timely,,10/03/2026
1857,https://careers.nus.edu.sg/job/Assistant-Professor-in-Immunology-Translational-Research-Program-%28ITRP%29/32383-en_GB,Assistant Professor in Immunology Translational Research Program (ITRP),Assistant_Professor,Full-time,"School of Medicine, National University of Singapore",Immunology Translational Research Program; Department encompasses very diverse questions; uses a wide variety of; anchored under the Department of,,10/04/2026
1857,https://careers.nus.edu.sg/job/Professor-%28Epidemiology%29/26529-en_GB,Professor (Epidemiology),Full_Professor,Full-time,School of Public Health,supervision of graduate,,03/07/2026
1857,https://careers.nus.edu.sg/job/Assistant-Professor-%28Cancer-Science-Institute%29/28463-en_GB,Assistant Professor (Cancer Science Institute),Assistant_Professor,Full-time,Institute of Singapore,Immunotherapy Epithelial; cancer research,,05/03/2026
1857,https://careers.nus.edu.sg/job/Deputy-Director%2C-Centre-for-Infectious-Disease-Emergency-Response/33818-en_GB,"Deputy Director, Centre for Infectious Disease Emergency Response",Unclassified,Full-time,Centre for Infectious Disease Emergency Response,scholarly publications; grant acquisition,,22/07/2026
1857,https://careers.nus.edu.sg/job/Associate-Professor-%28Epidemiology%29/23560-en_GB,Associate Professor (Epidemiology),Associate_Professor,Full-time,School of Public Health,cardiovascular; obesity; supervision of graduate students,,03/07/2026
1857,https://careers.nus.edu.sg/job/Director-of-Advanced-Electron-Microscopy-Facility/33568-en_GB,Director of Advanced Electron Microscopy Facility,Unclassified,Full-time,,Advanced Electron Microscopy Facility,,01/07/2026
1857,https://careers.nus.edu.sg/job/Assistant-Professor%2C-Dept-of-Management-and-Organisation/33753-en_GB,"Assistant Professor, Dept of Management and Organisation",Assistant_Professor,Full-time,Dept of Management and Organisation,Management and Organisation; Educationprograms,,15/07/2026
1857,https://careers.nus.edu.sg/job/Professor-Associate-Professor%2C-Dept-of-Management-and-Organisation/33745-en_GB,"Professor / Associate Professor, Dept of Management and Organisation",Associate_Professor; Full_Professor,Full-time,Dept of Management and Organisation,Management and Organisation; Educationprograms,,15/07/2026
