school_id,posting_url,job_title_in_post,position_type,job_term,department_or_school,area_key_words,deadline_of_application,position_start_date
1214,https://jobs.ship.edu/postings/search,Shippensburg University Employment Opportunities,Assistant_Professor; Associate_Professor,Part-time,Center for Global Engagement & Education Charles H,,,
1214,https://jobs.ship.edu/postings/all_jobs.atom,Shippensburg University: All Jobs,Assistant_Professor; Associate_Professor,Part-time,Department of Teacher Education seeks instructors to supervise student teachers,these areas; German language,,
1214,https://jobs.ship.edu/postings/search?sort=226+asc,Shippensburg University Employment Opportunities,Assistant_Professor; Associate_Professor,Part-time,Center for Global Engagement & Education Charles H,,,
1214,https://jobs.ship.edu/postings/search?sort=225+asc,Shippensburg University Employment Opportunities,Assistant_Professor; Associate_Professor,Part-time,Center for Global Engagement & Education Charles H,,,
1214,https://jobs.ship.edu/postings/3536,Shippensburg University Employment Opportunities | Building Automation Systems Technician 1 (3:00 p.m. - 11:00 p.m.),Assistant_Professor; Associate_Professor; Full_Professor,Part-time,,,,
1214,https://jobs.ship.edu/bookmarks?posting_id=3536,Shippensburg University Employment Opportunities,Unclassified,Full-time,,,,
1214,https://jobs.ship.edu/postings/3535,Shippensburg University Employment Opportunities | Violence Against Women Project Director (Temporary Grant Funded Program Coordinator 2),Non-academic,Part-time,,,,
1214,https://jobs.ship.edu/bookmarks?posting_id=3535,Shippensburg University Employment Opportunities,Unclassified,Full-time,,,,
1214,https://jobs.ship.edu/postings/3533,Shippensburg University Employment Opportunities,Assistant_Professor; Associate_Professor; Full_Professor,Part-time,,,,
1214,https://jobs.ship.edu/bookmarks?posting_id=3533,Shippensburg University Employment Opportunities,Unclassified,Full-time,,,,
1214,https://jobs.ship.edu/postings/3529,Shippensburg University Employment Opportunities,Assistant_Professor; Associate_Professor; Full_Professor,Part-time,,,,
1214,https://jobs.ship.edu/bookmarks?posting_id=3529,Shippensburg University Employment Opportunities,Unclassified,Full-time,,,,
1214,https://jobs.ship.edu/postings/3524,Shippensburg University Employment Opportunities | Assistant Wrestling Coach,Assistant_Professor; Associate_Professor; Full_Professor,Part-time,,,,
1214,https://jobs.ship.edu/bookmarks?posting_id=3524,Shippensburg University Employment Opportunities,Unclassified,Full-time,,,,
1214,https://jobs.ship.edu/postings/3521,"Shippensburg University Employment Opportunities | Director, Kathryn Hughes Seaber Raider Academic Center for Student-Athletes",Unclassified,Part-time,,,,
1214,https://jobs.ship.edu/bookmarks?posting_id=3521,Shippensburg University Employment Opportunities,Unclassified,Full-time,,,,
1214,https://jobs.ship.edu/postings/3517,Shippensburg University Employment Opportunities | Assistant Women&#39;s Lacrosse Coach,Assistant_Professor; Associate_Professor; Full_Professor,Part-time,,,,
1214,https://jobs.ship.edu/bookmarks?posting_id=3517,Shippensburg University Employment Opportunities,Unclassified,Full-time,,,,
1214,https://jobs.ship.edu/postings/3516,Shippensburg University Employment Opportunities | Assistant Strength/Conditioning Coach,Assistant_Professor; Associate_Professor; Full_Professor,Part-time,,,,
1214,https://jobs.ship.edu/bookmarks?posting_id=3516,Shippensburg University Employment Opportunities,Unclassified,Full-time,,,,
1214,https://jobs.ship.edu/postings/3515,Shippensburg University Employment Opportunities | Assistant Women&#39;s Basketball Coach,Assistant_Professor; Associate_Professor; Full_Professor,Part-time,,,,
1214,https://jobs.ship.edu/bookmarks?posting_id=3515,Shippensburg University Employment Opportunities,Unclassified,Full-time,,,,
1214,https://jobs.ship.edu/postings/3511,Shippensburg University Employment Opportunities | PDO Professional Development Coordinator (SCUPA/GFPC 1),Non-academic,Part-time,,,,8/22/2026
1214,https://jobs.ship.edu/bookmarks?posting_id=3511,Shippensburg University Employment Opportunities,Unclassified,Full-time,,,,
1214,https://jobs.ship.edu/postings/3509,Shippensburg University Employment Opportunities | Fiscal Technician -- Student Accounts,Assistant_Professor; Associate_Professor; Full_Professor,Part-time,,,,
1214,https://jobs.ship.edu/bookmarks?posting_id=3509,Shippensburg University Employment Opportunities,Unclassified,Full-time,,,,
1214,https://jobs.ship.edu/postings/3463,"Shippensburg University Employment Opportunities | Assistant/Associate Professor - Communication, Journalism and Media",Assistant_Professor; Associate_Professor,Full-time,,these areas,10/06/2026,08/18/2027
1214,https://jobs.ship.edu/bookmarks?posting_id=3463,Shippensburg University Employment Opportunities,Unclassified,Full-time,,,,
1214,https://jobs.ship.edu/postings/3441,Shippensburg University Employment Opportunities | Instructor - English,Unclassified,Part-time,,,,08/19/2026
1214,https://jobs.ship.edu/bookmarks?posting_id=3441,Shippensburg University Employment Opportunities,Unclassified,Full-time,,,,
1214,https://jobs.ship.edu/postings/3431,Shippensburg University Employment Opportunities | Student Teaching Supervisor,Unclassified,Part-time,Department of Teacher Education seeks instructors to supervise student teachers,Supervisor Department Teacher Education Position,,
1214,https://jobs.ship.edu/bookmarks?posting_id=3431,Shippensburg University Employment Opportunities,Unclassified,Full-time,,,,
1214,https://jobs.ship.edu/postings/3430,Shippensburg University Employment Opportunities | Instructor - Global Languages &amp; Cultures,Unclassified,Full-time,,German language,,08/22/2026
1214,https://jobs.ship.edu/bookmarks?posting_id=3430,Shippensburg University Employment Opportunities,Unclassified,Full-time,,,,
1214,https://jobs.ship.edu/postings/3378,Shippensburg University Employment Opportunities,Assistant_Professor; Associate_Professor; Full_Professor,Part-time,,,,
1214,https://jobs.ship.edu/bookmarks?posting_id=3378,Shippensburg University Employment Opportunities,Unclassified,Full-time,,,,
