school_id,posting_url,job_title_in_post,position_type,job_term,department_or_school,area_key_words,deadline_of_application,position_start_date
719,https://trumansu.peopleadmin.com/postings/1481,Employment Opportunities,Non-academic,Full-time,,,"January 6, 2026",
719,https://trumansu.peopleadmin.com/postings/1636,Truman State University Applicant Portal | Foundation Scholarship Coordinator,Non-academic,Full-time,,,"August 5, 2026",
719,https://trumansu.peopleadmin.com/postings/1649,Truman State University Applicant Portal | Graduate Advising Specialist,Non-academic,Full-time,,,"August 31, 2026",
719,https://trumansu.peopleadmin.com/postings/1657,Employment Opportunities,Unclassified,Part-time,,,"August 28, 2026",
719,https://trumansu.peopleadmin.com/postings/1610,"Truman State University Applicant Portal | Director of Development, School of Arts and Humanities",Unclassified,Full-time,School of Arts and Humanities,"Development, School of Arts and Humanities","June 17, 2026",
719,https://trumansu.peopleadmin.com/postings/1640,Truman State University Applicant Portal | Office Assistant II,Unclassified,Full-time,,,"August 19, 2026",
719,https://trumansu.peopleadmin.com/postings/1655,Truman State University Applicant Portal | Registered Behavior Technician,Non-academic,Full-time,,,"August 27, 2026",
719,https://trumansu.peopleadmin.com/postings/1663,Employment Opportunities,Unclassified,Full-time,Department of Music invites applications for the position of Staff Collaborative Pianist,,"September 2, 2026",
