school_id,posting_url,job_title_in_post,position_type,job_term,department_or_school,area_key_words,deadline_of_application,position_start_date
369,https://humanresources.illinois.edu/campus-holiday-schedule/,Campus Holidays,Unclassified,Full-time,,,,
369,https://humanresources.illinois.edu/benefits-and-well-being/,Benefits & Well-Being,Unclassified,Full-time,,,,
369,https://humanresources.illinois.edu/total-compensation-calculator/,Total Compensation Calculator,Unclassified,Full-time,,,,
369,https://humanresources.illinois.edu/employee-experience/,My Employee Experience,Unclassified,Full-time,,,,
369,https://humanresources.illinois.edu/ai-professional-development-series/,Strategic Programs & Partnerships,Unclassified,Full-time,,,,
369,https://humanresources.illinois.edu/new-supervisor-resources/,New Supervisor Resources,Research_Fellow,Full-time,Division of Public Safety,,,
369,https://humanresources.illinois.edu/services-and-information/,Services & Information,Unclassified,Full-time,,,,
369,https://humanresources.illinois.edu/hr-document-library/,HR Document Library,Unclassified,Full-time,,,,
