school_id,name,country,url,reason
1787,Excelsia College,Australia,https://employmenthero.com/jobs/position/excelsia-university-college-campus-coordinator-lagep/,dead 404
1787,Excelsia College,Australia,https://employmenthero.com/jobs/position/excelsia-university-college-lecturer-senior-lecturer-education-early-childhood-phd-on9cb/,dead 404
1801,University of the Sunshine Coast,Australia,https://careers.usc.edu.au/jobs/.job-component-details-8114ec788d79bf7e7297c7663f5d6803 .job-component-list-category .collapse,dead 404
1801,University of the Sunshine Coast,Australia,https://careers.usc.edu.au/jobs/.job-component-details-251eb38c2fb5b51dcbd1f96ad3cf6317 .job-component-list-category .collapse,dead 404
1801,University of the Sunshine Coast,Australia,https://careers.usc.edu.au/jobs/payroll-officer-unisc-sunshine-coast-qld-australia-48dc560a-b06b-4aa6-97f4-81887b8ff58b,dead 404
1801,University of the Sunshine Coast,Australia,https://careers.usc.edu.au/jobs/.job-component-details-36de9242055697eb8dacf4b5de5c9df8 .job-component-list-category .collapse,dead 404
1801,University of the Sunshine Coast,Australia,https://careers.usc.edu.au/jobs/.job-component-details-dff802d773cd5018d5de3a2534a31805 .job-component-list-category .collapse,dead 404
1801,University of the Sunshine Coast,Australia,https://careers.usc.edu.au/jobs/.job-component-details-4e4ba3aac180a78c392f452a7d89c06d .job-component-list-category .collapse,dead 404
1801,University of the Sunshine Coast,Australia,https://careers.usc.edu.au/jobs/.job-component-details-5b309a410e136ababc2a33c4338aa4fd .job-component-list-category .collapse,dead 404
1801,University of the Sunshine Coast,Australia,https://careers.usc.edu.au/jobs/.job-component-details-8f8f6b100f5dbc1c5c814336cca7aadb .job-component-list-category .collapse,dead 404
1801,University of the Sunshine Coast,Australia,https://careers.usc.edu.au/jobs/.job-component-details-740e91058f1a2acc34ae4df5c024d2fd .job-component-list-category .collapse,dead 404
1801,University of the Sunshine Coast,Australia,https://careers.usc.edu.au/jobs/.job-component-details-95cf5721f665bc34e0afd4e1fef4feea .job-component-list-category .collapse,dead 404
1801,University of the Sunshine Coast,Australia,https://careers.usc.edu.au/jobs/.job-component-details-b1f3808175600c9f7006f8343dd95b8a .job-component-list-category .collapse,dead 404
1801,University of the Sunshine Coast,Australia,https://careers.usc.edu.au/jobs/.job-component-details-80f26911cc3417c1e46bf90e5492f29e .job-component-list-category .collapse,dead 404
1801,University of the Sunshine Coast,Australia,https://careers.usc.edu.au/jobs/technical-officer-compliance-purchasing-unisc-sunshine-coast-qld-australia,dead 404
1801,University of the Sunshine Coast,Australia,https://careers.usc.edu.au/jobs/.job-component-details-42e43b663e6f66ac538933d9f22d2949 .job-component-list-category .collapse,dead 404
1801,University of the Sunshine Coast,Australia,https://careers.usc.edu.au/jobs/.job-component-details-9aef67e906c1406f88b7e2d91f62d825 .job-component-list-location .collapse,dead 404
1801,University of the Sunshine Coast,Australia,https://careers.usc.edu.au/jobs/student-communications-events-officer-unisc-sunshine-coast-qld-australia,dead 404
1801,University of the Sunshine Coast,Australia,https://careers.usc.edu.au/jobs/chief-information-and-digital-officer-unisc-sunshine-coast-qld-australia,dead 404
1801,University of the Sunshine Coast,Australia,https://careers.usc.edu.au/jobs/.job-component-details-9f4a6c41541319282debae5eba028907 .job-component-list-category .collapse,dead 404
1801,University of the Sunshine Coast,Australia,https://careers.usc.edu.au/jobs/clinical-trials-coordinator-unisc-sunshine-coast-qld-australia-faafce68-4a89-4b3b-9a5c-02c9055ca82b,dead 404
1801,University of the Sunshine Coast,Australia,https://careers.usc.edu.au/jobs/.job-component-details-0875f246f246d26d8054ffc5a9556d6d .job-component-list-location .collapse,dead 404
1801,University of the Sunshine Coast,Australia,https://careers.usc.edu.au/jobs/technician-education-and-creative-industries-unisc-sunshine-coast-qld-australia-unisc-moreton-bay-queensland,dead 404
1801,University of the Sunshine Coast,Australia,https://careers.usc.edu.au/jobs/.job-component-details-57e4ddbd4da8440fda8199fe313beef8 .job-component-list-category .collapse,dead 404
1801,University of the Sunshine Coast,Australia,https://careers.usc.edu.au/jobs/.job-component-details-8e5fb9f552ad14f97e12e48a74c92310 .job-component-list-category .collapse,dead 404
1801,University of the Sunshine Coast,Australia,https://careers.usc.edu.au/jobs/.job-component-details-30b9fcb74c604b6be8109bbb32351d2d .job-component-list-category .collapse,dead 404
1801,University of the Sunshine Coast,Australia,https://careers.usc.edu.au/jobs/senior-infrastructure-engineer-unisc-sunshine-coast-qld-australia,dead 404
1801,University of the Sunshine Coast,Australia,https://careers.usc.edu.au/jobs/.job-component-details-00b22db806a005086e03c1294c20ccf5 .job-component-list-location .collapse,dead 404
1803,James Cook University,Australia,https://careers.jcu.edu.au/jobs/management-accountant-townsville-qld-australia-f49e0000-11cc-40bf-a912-4b3a3aaff1b9,dead 404
1803,James Cook University,Australia,https://careers.jcu.edu.au/jobs/financial-services-officer-townsville-qld-australia-dcaacded-7134-4da8-91a2-43d3b7e84da0,dead 404
1803,James Cook University,Australia,https://careers.jcu.edu.au/jobs/research-worker-townsville-qld-australia-a7ca0870-2eea-4689-9ecc-a143622cf106,dead 404
1803,James Cook University,Australia,https://careers.jcu.edu.au/jobs/administrative-officer-townsville-qld-australia-a9754412-383f-4046-b463-0a59361613b4,dead 404
1803,James Cook University,Australia,https://careers.jcu.edu.au/jobs/casual-enrolment-help-assistant-cairns-qld-australia-townsville,dead 404
1803,James Cook University,Australia,https://careers.jcu.edu.au/jobs/business-services-accountant-townsville-qld-australia,dead 404
1803,James Cook University,Australia,https://careers.jcu.edu.au/jobs/animal-ethics-officer-townsville-qld-australia,dead 404
1803,James Cook University,Australia,https://careers.jcu.edu.au/jobs/hr-advisor-townsville-qld-australia,dead 404
1803,James Cook University,Australia,https://careers.jcu.edu.au/jobs/collection-development-librarian-townsville-qld-australia-569baaec-e231-42fe-9a45-548d4e00edd6,dead 404
1803,James Cook University,Australia,https://careers.jcu.edu.au/jobs/lecturer-movement-ecology-townsville-qld-australia,dead 404
1803,James Cook University,Australia,https://careers.jcu.edu.au/jobs/expression-of-interest-veterinary-clinical-academic-opportunities-townsville-qld-australia,dead 404
1808,Adelaide University,Australia,https://jobs.adelaide.edu.au/jobs/senior-business-development-manager-health-adelaide-cbd-sa-australia,dead 404
1808,Adelaide University,Australia,https://jobs.adelaide.edu.au/jobs/senior-manager-inclusion-adelaide-cbd-sa-australia,dead 404
1808,Adelaide University,Australia,https://jobs.adelaide.edu.au/jobs/research-associate-a-data-analyst-adelaide-cbd-sa-australia,dead 404
1808,Adelaide University,Australia,https://jobs.adelaide.edu.au/jobs/science-communication-specialist-geoenergy-adelaide-cbd-sa-australia,dead 404
1835,Hong Kong Chu Hai College,Hong Kong,https://www.chuhai.edu.hk/en/page/jobs?id=b9f07df8-bc36-430a-91ea-b8f196e36f18,section page (/jobs)
1840,Saint Francis University,Hong Kong,https://www.sfu.edu.hk/en/about-the-institute/administrative-and-supporting-units/career-centre/about-us/index.html,section page (/index)
1843,The Hang Seng University of Hong Kong,Hong Kong,https://recruit.hsu.edu.hk/opening/content.php?id=3857,dead 404
1843,The Hang Seng University of Hong Kong,Hong Kong,https://recruit.hsu.edu.hk/opening/content.php?id=3856,dead 404
1843,The Hang Seng University of Hong Kong,Hong Kong,https://recruit.hsu.edu.hk/opening/content.php?id=3855,dead 404
1843,The Hang Seng University of Hong Kong,Hong Kong,https://recruit.hsu.edu.hk/opening/content.php?id=3853,dead 404
1843,The Hang Seng University of Hong Kong,Hong Kong,https://recruit.hsu.edu.hk/opening/content.php?id=3854,dead 404
1858,Nanyang Technological University,Singapore,https://ntu.wd3.myworkdayjobs.com/Careers/job/NTU-Main-Campus-Singapore/Librarian---Senior-Assistant-Manager--Digital-Technology-and-Analytics_R00025213,dead 500
1866,Singapore Polytechnic,Singapore,https://www.facebook.com/CareersGov,dead 400
1868,Wrexham University,United Kingdom,https://jobs.wrexham.ac.uk/Logon/,action page (/Logon)
1868,Wrexham University,United Kingdom,https://jobs.wrexham.ac.uk/Vacancies.aspx,section page (/Vacancies)
1869,Aston University,United Kingdom,https://jobs.aston.ac.uk/Logon/,action page (/Logon)
1869,Aston University,United Kingdom,https://jobs.aston.ac.uk/Vacancies.aspx,section page (/Vacancies)
1869,Aston University,United Kingdom,https://jobs.aston.ac.uk/vacancies.aspx,section page (/vacancies)
1874,Northumbria University,United Kingdom,https://work4.northumbria.ac.uk/hcmUI/CandidateExperience/en/sites/CX_1/job/4224,dead 404
1874,Northumbria University,United Kingdom,https://work4.northumbria.ac.uk/hcmUI/CandidateExperience/en/sites/CX_1/job/4114,dead 404
1874,Northumbria University,United Kingdom,https://work4.northumbria.ac.uk/hcmUI/CandidateExperience/en/sites/CX_1/job/4205,dead 404
1874,Northumbria University,United Kingdom,https://work4.northumbria.ac.uk/hcmUI/CandidateExperience/en/sites/CX_1/job/4216,dead 404
1874,Northumbria University,United Kingdom,https://work4.northumbria.ac.uk/hcmUI/CandidateExperience/en/sites/CX_1/job/4223,dead 404
1874,Northumbria University,United Kingdom,https://work4.northumbria.ac.uk/hcmUI/CandidateExperience/en/sites/CX_1/job/4208,dead 404
1874,Northumbria University,United Kingdom,https://work4.northumbria.ac.uk/hcmUI/CandidateExperience/en/sites/CX_1/job/4171,dead 404
1874,Northumbria University,United Kingdom,https://work4.northumbria.ac.uk/hcmUI/CandidateExperience/en/sites/CX_1/job/4195,dead 404
1874,Northumbria University,United Kingdom,https://work4.northumbria.ac.uk/hcmUI/CandidateExperience/en/sites/CX_1/job/4184,dead 404
1874,Northumbria University,United Kingdom,https://work4.northumbria.ac.uk/hcmUI/CandidateExperience/en/sites/CX_1/job/4197,dead 404
1874,Northumbria University,United Kingdom,https://work4.northumbria.ac.uk/hcmUI/CandidateExperience/en/sites/CX_1/job/4098,dead 404
1874,Northumbria University,United Kingdom,https://work4.northumbria.ac.uk/hcmUI/CandidateExperience/en/sites/CX_1/job/4172,dead 404
1878,Middlesex University,United Kingdom,https://jobs.mdx.ac.uk/Logon/,action page (/Logon)
1878,Middlesex University,United Kingdom,https://jobs.mdx.ac.uk/Vacancies.aspx,section page (/Vacancies)
1878,Middlesex University,United Kingdom,https://jobs.mdx.ac.uk/vacancies.aspx,section page (/vacancies)
1879,University of Greenwich,United Kingdom,https://jobs.gre.ac.uk/logon,action page (/logon)
1879,University of Greenwich,United Kingdom,https://jobs.gre.ac.uk/Vacancies.aspx,section page (/Vacancies)
1879,University of Greenwich,United Kingdom,https://jobs.gre.ac.uk/vacancies.aspx,section page (/vacancies)
1882,University of Sunderland,United Kingdom,https://jobs.sunderland.ac.uk/vacancies.aspx,section page (/vacancies)
1886,University of Groningen,Netherlands,https://werkenbij.rug.nl/vacature/postdoc-position-in-persuasion-in-hybrid-intelligence-systems-2365/?lang=en,dead 404
1886,University of Groningen,Netherlands,https://werkenbij.rug.nl/vacature/frontoffice-medewerker-campus-binnenstad-2220/?lang=en,dead 404
1886,University of Groningen,Netherlands,https://werkenbij.rug.nl/vacature/directeur-school-of-science-and-engineering-2159/?lang=en,dead 404
1889,Eindhoven University of Technology,Netherlands,https://www.tue.nl/en/working-at-tue/vacancy-overview/dspfpga-engineer-08-10-fte,dead 404
1889,Eindhoven University of Technology,Netherlands,https://www.tue.nl/en/working-at-tue/vacancy-overview/embedded-software-engineer-08-10-fte,dead 404
1890,University of Gothenburg,Sweden,https://www.gu.se/en/work-at-the-university-of-gothenburg/vacancies,section page (/vacancies)
1895,MacEwan University,Canada,https://www.macewan.ca/about-macewan/careers/,section page (/careers)
