school_id,name,old_url,new_url,evidence,verdict
1713,Sapienza University of Rome,https://www.academicjobs.com/sapienza-university-of-rome-jobs,,,not-found
1742,Universitat Pompeu Fabra,https://www.academicjobs.com/universitat-pompeu-fabra-jobs,,,not-found
1743,Universitat de Barcelona,https://www.academicjobs.com/universitat-de-barcelona-jobs,,,not-found
1759,Middle East Technical University,https://www.academicjobs.com/employers/middle-east-technical-university/8994/jobs,,,not-found
1246,Atlantic University,https://www.indeed.com/cmp/Atlantic-University-1/jobs,,,not-found
