school_id,post_link
381,https://www.schooljobs.com/home/privacypolicy
381,https://www.schooljobs.com/careers/sxuedu/user/RecoverUserName
381,https://www.schooljobs.com/careers/sxuedu/user/ResetPassword
381,https://www.schooljobs.com/careers/sxuedu/applications/submitted
381,https://www.schooljobs.com/careers/sxuedu/inbox
381,https://www.schooljobs.com/careers/sxuedu/profilesettings
381,https://www.schooljobs.com/careers/sxuedu/applications/accountsettings
381,https://www.schooljobs.com/careers/sxuedu/privacypolicy
381,https://www.schooljobs.com/careers/sxuedu/termsofuse
381,https://www.schooljobs.com/careers/sxuedu/accessibilitystatement
381,https://www.governmentjobs.com/careers/sxuedu/studentemployment
381,https://www.schooljobs.com/careers/sxuedu/helpandsupport/applicationguide
