school_id,post_link
848,https://nec.peopleadmin.com/postings/7474
848,https://nec.peopleadmin.com/postings/7477
848,https://nec.peopleadmin.com/postings/6988
848,https://nec.peopleadmin.com/postings/7481
848,https://nec.peopleadmin.com/postings/6991
848,https://nec.peopleadmin.com/postings/7484
848,https://nec.peopleadmin.com/postings/6993
848,https://nec.peopleadmin.com/postings/7487
848,https://nec.peopleadmin.com/postings/6995
848,https://nec.peopleadmin.com/postings/6997
848,https://nec.peopleadmin.com/postings/7000
848,https://nec.peopleadmin.com/postings/7002
848,https://nec.peopleadmin.com/postings/7476
848,https://nec.peopleadmin.com/postings/7478
848,https://nec.peopleadmin.com/postings/6990
848,https://nec.peopleadmin.com/postings/7482
848,https://nec.peopleadmin.com/postings/6992
848,https://nec.peopleadmin.com/postings/7486
848,https://nec.peopleadmin.com/postings/6994
848,https://nec.peopleadmin.com/postings/6996
848,https://nec.peopleadmin.com/postings/6999
848,https://nec.peopleadmin.com/postings/7001
