school_id,post_link
367,https://www.schooljobs.com/careers/siu/jobs/5267587/ntt-faculty-flight-instructor-multiple-vacancies
367,https://www.schooljobs.com/careers/siu/jobs/5322152/ntt-faculty-law-multiple-vacancies-extended-deadline
367,https://www.schooljobs.com/careers/siu/jobs/5341703/assistant-professor-olid
367,https://www.schooljobs.com/careers/siu/jobs/5372274/ntt-faculty-assistant-instructor-instructional-leader-family-support-speciali
367,https://www.schooljobs.com/careers/siu/jobs/5401624/ntt-faculty-assistant-instructor-pfa-pfa-e-lead-teacher
367,https://www.schooljobs.com/careers/siu/jobs/5402062/assistant-lecturer-dietetic-internship-director
367,https://www.schooljobs.com/careers/siu/jobs/5406818/ntt-faculty-assistant-instructor-assistant-lecturer-sr-asst-chief-2-vacanc
367,https://www.schooljobs.com/careers/siu/jobs/5411192/ntt-faculty-assistant-instructor-assistant-lecturer-check-pilot-multiple-pos
367,https://www.schooljobs.com/careers/siu/jobs/5412000/ntt-faculty-assistant-instructor-head-start-assistant-teacher-extended-deadl
367,https://www.schooljobs.com/careers/siu/jobs/5414535/ntt-faculty-assistant-instructor-chief-flight-instructor
