school_id,post_link
913,https://cuny.jobs/bronx-ny/assistant-professor-counselor-education-clinical-mental-health-counseling/4F3F960388B84D3191A00EB2A2BA9DFC/job/
913,https://cuny.jobs/bronx-ny/assistant-professor-associate-professor-clinical-practices-and-special-education/0FC1D23010F146F28EA332DAB61D3213/job/
913,https://cuny.jobs/bronx-ny/assistant-professor-associate-professor-early-childhood-and-childhood-education-ecce/4C9780C9508B4E919132280714D89517/job/
