school_id,post_link
67,https://www.puc.edu/campus-services/human-resources/staff-job-postings
67,"https://www.puc.edu/campus-services/human-resources/careers/full,-assistant,-or-associate-professor-of-communication"
67,https://www.puc.edu/campus-services/human-resources/careers/assistant-or-associate-or-full-professor-of-accounting
67,https://www.puc.edu/campus-services/human-resources/careers/adjunct-clinical-nursing-instructor
67,"https://www.puc.edu/campus-services/human-resources/careers/assistant-or-associate-or-full-professor-of-nursing-adult-clinical-focus,-leadership,-preceptorship"
67,https://www.puc.edu/campus-services/human-resources/careers/director-off-campus-programs
67,https://www.puc.edu/campus-services/human-resources/careers/full-assistant-or-associate-professor-of-biology
67,https://www.puc.edu/campus-services/human-resources/careers/full-assistant-or-associate-professor-of-psychology
