school_id,post_link
1172,https://psu.wd1.myworkdayjobs.com/job/Penn-State-Fayette/Part-Time---Mechanical--Engineering---Adjunct-Instructor_REQ_0000078114-1
1172,https://psu.wd1.myworkdayjobs.com/job/Penn-State-Fayette/Part-Time---Chemistry---Adjunct-Instructor_REQ_0000077952-1
