school_id,post_link
1711,https://protocollo.unipd.it/albo/viewer?view=files%2F017157661-UNPD0Z9-830bfb58-293d-44f3-85ec-7c38667a9562-000.pdf
1711,https://protocollo.unipd.it/albo/viewer?view=files%2F017157680-UNPD0Z9-6aa9660c-7c71-4073-b0e6-c3b0a9cdb96c-000.pdf
1711,https://protocollo.unipd.it/albo/viewer?view=files%2F017157391-UNPD0Z9-215a0563-07bd-4a4a-8d2c-7efabf0bbfd7-000.pdf
1711,https://protocollo.unipd.it/albo/viewer?view=files%2F017148734-UNPD0Z9-ef5d4072-9d74-4c6c-8322-6e318577b794-000.pdf
1711,https://protocollo.unipd.it/albo/viewer?view=files%2F017148737-UNPD0Z9-3e6c0b8b-cf3f-45fe-ad93-ba5ebf5ed4bd-000.pdf
1711,https://protocollo.unipd.it/albo/viewer?view=files%2F017148702-UNPD0Z9-cbf82f5d-8ea9-42b8-a6a4-130466059516-000.pdf
1711,https://protocollo.unipd.it/albo/viewer?view=files%2F017148695-UNPD0Z9-bf4b1d62-2396-4b30-8e9c-843cac02fd21-000.pdf
1711,https://protocollo.unipd.it/albo/viewer?view=files%2F017148676-UNPD0Z9-6365eb3d-fa6f-4154-ad1c-2dced44e94ba-000.pdf
1711,https://protocollo.unipd.it/albo/viewer?view=files%2F017148662-UNPD0Z9-a964a1c4-972f-437e-bf28-b75b936b999a-000.pdf
1711,https://protocollo.unipd.it/albo/viewer?view=files%2F017148679-UNPD0Z9-9b2e43cd-3fad-4fe8-9443-25f56ef8686d-000.pdf
1711,https://protocollo.unipd.it/albo/viewer?view=files%2F017148820-UNPD0Z9-9e458f5c-7fa1-47b2-b06e-9d65254de3e2-000.pdf
1711,https://protocollo.unipd.it/albo/viewer?view=files%2F017148607-UNPD0Z9-2e4cf3e4-28dd-462d-a80b-49b2c46f9eaf-000.pdf
1711,https://protocollo.unipd.it/albo/viewer?view=files%2F017148776-UNPD0Z9-c64b225d-0334-4790-90f6-74c5c4e5f111-000.pdf
1711,https://protocollo.unipd.it/albo/viewer?view=files%2F017076168-UNPD0Z9-fe9054c5-369d-430b-9bc0-09eef6b2eff5-000.pdf
1711,https://protocollo.unipd.it/albo/viewer?view=files%2F017141946-UNPD0Z9-3dada635-e42e-4d1b-8440-c5a9186866bc-000.pdf
1711,https://protocollo.unipd.it/albo/viewer?view=files%2F017138322-UNPD0Z9-cef9ecd9-b535-40f7-a3d4-609fc1c39382-000.pdf
1711,https://protocollo.unipd.it/albo/viewer?view=files%2F017138082-UNPD0Z9-8ee19f52-cc20-4ce3-a9ee-aaadca4cf2f0-000.pdf
1711,https://protocollo.unipd.it/albo/viewer?view=files%2F017127983-UNPD0Z9-4827152b-7924-4863-913b-31fc2254eddc-000.pdf
1711,https://protocollo.unipd.it/albo/viewer?view=files%2F017127725-UNPD0Z9-025f24f6-e02d-4ead-8989-0dcc888ba7a8-000.pdf
1711,https://protocollo.unipd.it/albo/viewer?view=files%2F017127774-UNPD0Z9-be7ddb8c-3140-4db4-9c3b-df265d2e1cdc-000.pdf
