school_id,post_link
680,https://hr.umn.edu/Benefits/Discounts-and-Perks/U-Perks-Faculty-and-Staff
680,https://hr.umn.edu/Compensation/Compensation-and-Classification/Job-Classification
680,https://hr.umn.edu/Compensation/Compensation-and-Classification/Job-Families-and-Salary-Ranges
680,https://hr.umn.edu/Compensation/Compensation-and-Classification/Pay-Practices-Policy-and-Guidelines/Faculty-and-PA-Pay-Practices
680,https://hr.umn.edu/Compensation/Pay-and-Taxes/Tax-Information/Tax-Information-Non-Service-Fellowships
680,https://hr.umn.edu/Compensation/Pay-and-Taxes/Tax-Information/Tax-information-Nonresident-Foreign-Nationals/Scholarship-and-Fellowship-Payments
680,https://hr.umn.edu/Employee-Support/Supervisors/Understanding-GA-Roles-Fellowships
680,https://hr.umn.edu/Employee-Support/Supervisors/Recruiting-and-Hiring/Post-and-Recruit/Requirements-Pay-and-Benefit-Information-Job-Postings
680,https://hr.umn.edu/jobs/Why-UMN/Benefits-UMN
680,https://hr.umn.edu/jobs/Why-UMN/Relocation-Assistance
680,https://hr.umn.edu/jobs/Find-Job/Search-UMN-Jobs
680,https://hr.umn.edu/Jobs/Find-Job/Featured-Positions
680,https://hr.umn.edu/jobs/Find-Job/Featured-Positions/U-Services-Positions
680,https://hr.umn.edu/jobs/Find-Job/Featured-Positions/Veterinary-Technician-Positions
680,https://hr.umn.edu/jobs/Find-Job/Executive-Searches/Associate-Chancellor-Crookston
680,https://hr.umn.edu/jobs/Find-Job/Executive-Searches/Executive-Director-Admissions-UMN-Duluth
680,https://hr.umn.edu/jobs/Find-Job/Executive-Searches/Executive-Medical-Director-Boynton-Health
680,https://hr.umn.edu/jobs/Find-Job/Executive-Searches/Vice-Chancellor-Enrollment-Management-Morris
680,https://hr.umn.edu/jobs/applicant-support
680,https://hr.umn.edu/jobs/Applicant-Support/Using-Job-Application-System
680,https://hr.umn.edu/jobs/Applicant-Support/Application-and-Interview-Guidance
680,https://hr.umn.edu/jobs/Applicant-Support/UMN-Graduate-Student-Job-Guidance
680,https://hr.umn.edu/jobs/Applicant-Support/UMN-Undergraduate-Student-Job-Guidance
680,https://www.careeronestop.org/Toolkit/Jobs/match-veteran-jobs.aspx
680,https://career.umn.edu/channels/veteran-students/
680,https://diversity.umn.edu/resources/faculty-staff-associations
680,https://mn.gov/deed/job-seekers/disabilities/
680,https://www.military.com/veteran-jobs/career-advice
