school_id,post_link
1689,https://adb.zuv.uni-heidelberg.de/info/INFO_FDB$.startup?MODUL=LS&SESSID=0&M1=1&M2=0&M3=0&PRO=40212
1689,https://adb.zuv.uni-heidelberg.de/info/INFO_FDB$.startup?MODUL=LS&SESSID=0&M1=1&M2=0&M3=0&PRO=40291
