school_id,post_link
1640,https://www.concordia.ca/fr/rh/travailler-a-concordia/emplois.html
1640,https://www.concordia.ca/hr/jobs.html
1640,https://www.concordia.ca/hr/jobs/openings.html
1640,https://www.concordia.ca/hr/jobs/employment-equity.html
1640,https://www.concordia.ca/hr/jobs/salary-scales.html
1640,https://www.concordia.ca/hr/jobs/pay-equity.html
1640,https://career17.sapsf.com/career?company=universitc
1640,https://www.concordia.ca/hr/jobs/openings/external-candidates.html
1640,https://hcm17.sapsf.com/sf/careers/jobsearch?bplte_company=universitc&_s.crb=ufLgaIFf2t6qHeuFpDOCYFt1Oiq9DduY%252fF7DsLXC%252bcg%253d
1640,https://www.concordia.ca/artsci/about/jobs.html
1640,https://www.concordia.ca/finearts/about/jobs.html
1640,https://www.concordia.ca/ginacody/about/jobs.html
1640,https://www.concordia.ca/jmsb/about/jobs.html
1640,https://library.concordia.ca/about/jobs/
1640,https://www.concordia.ca/cce/about/jobs.html
1640,https://www.concordia.ca/hr/jobs/openings/exam-invigilation/exams-office-invigilation.html
1640,https://www.concordia.ca/hr/jobs/openings/exam-invigilation/acsd-invigilation.html
1640,https://www.concordia.ca/ctl/about/open-positions.html
1640,https://www.concordia.ca/hr/jobs/openings/exam-invigilation.html
1640,https://www.concordia.ca/hr/jobs/openings/crc.html
1640,https://www.concordia.ca/hr/jobs/openings/cerc.html
1640,https://www.concordia.ca/students/financial/employment/jobs.html
1640,https://www.concordia.ca/students/financial/employment.html#off-campus
