school_id,post_link
701,https://minnstate.wd115.myworkdayjobs.com/job/ROCH---Rochester-Campus/Undergraduate-Nursing--Asst-Assoc-Professor--Winona_JR0000005704
701,https://minnstate.wd115.myworkdayjobs.com/job/Winona/Undergraduate-Nursing--Asst-Assoc-Professor--Winona_JR0000005577
701,https://minnstate.wd115.myworkdayjobs.com/job/Winona/Assistant-to-the-President---Provost--Office---Admin-Specialist-Senior-_JR0000005631
701,https://minnstate.wd115.myworkdayjobs.com/job/Winona/Associate-Vice-President-of-Human-Resources---CHRO--MnSCU-Admin-7-_JR0000005623-1
701,https://minnstate.wd115.myworkdayjobs.com/job/Winona/Associate-Director-of-Scholarships--MSUAASF-Range-C-_JR0000005576
701,https://minnstate.wd115.myworkdayjobs.com/job/Winona/Counselor--Psychologist-1-_JR0000005563
701,https://minnstate.wd115.myworkdayjobs.com/job/Winona/Assistant-Professor-of-Data-Science-or-Statistics_JR0000005424
