school_id,post_link
110,https://careers.pageuppeople.com/873/nr/en-us/job/561468/assistant-professor-director-of-forensics-department-of-communication-studies-2710
110,https://careers.pageuppeople.com/873/nr/en-us/job/560988/assistant-professor-department-of-management-2704
110,https://careers.pageuppeople.com/873/nr/en-us/job/561285/assistant-professor-of-information-systems-department-of-systems-and-operations-management-2706
110,https://careers.pageuppeople.com/873/nr/en-us/job/561198/assistant-professor-taxation-department-of-accounting-2709
110,https://careers.pageuppeople.com/873/nr/en-us/job/561017/assistant-professor-audit-department-of-accounting-2707
110,https://careers.pageuppeople.com/873/nr/en-us/job/560912/assistant-professor-of-acting-department-of-theatre
110,https://careers.pageuppeople.com/873/nr/en-us/job/560645/assistant-professor-finance-financial-planning-and-insurance-2703
110,https://careers.pageuppeople.com/873/nr/en-us/job/560399/assistant-professor-of-organic-chemistry-department-of-chemistry-and-biochemistry-2702
110,https://careers.pageuppeople.com/873/nr/en-us/job/555736/assistant-professor-department-of-marketing-2627
110,https://careers.pageuppeople.com/873/nr/en-us/job/558030/assistant-professor-department-of-business-law-2701
