school_id,post_link
2,https://careers.alaska.edu/home-page
2,https://careers.alaska.edu/jobs/search
2,https://careers.alaska.edu/jobs/search/staff-jobs
2,https://careers.alaska.edu/jobs/search/faculty-jobs
2,https://careers.alaska.edu/jobs/search/temporary-jobs
2,https://careers.alaska.edu/jobs/search/temporary-adjunct-faculty-jobs
2,https://careers.alaska.edu/jobs/search/student-jobs
2,https://internal-careers-6562452a-60d4-4c29-af76-b4574ea3809f.career-pages.com/jobs/search
2,https://careers.alaska.edu/university-of-alaska-anchorage
2,https://careers.alaska.edu/university-of-alaska-fairbanks
2,https://careers.alaska.edu/university-of-alaska-southeast
2,https://careers.alaska.edu/university-of-alaska-system-office
2,https://careers.alaska.edu/jobs/assistant-or-associate-professor-of-special-education-anchorage-alaska-united-states
2,https://careers.alaska.edu/jobs/assistant-professor-of-chemistry-anchorage-alaska-united-states
2,https://careers.alaska.edu/jobs/non-tenure-track-term-assistant-professor-of-chemistry-anchorage-alaska-united-states
2,https://careers.alaska.edu/jobs/non-tenure-track-term-assistant-professor-of-sociology-or-anthropology-anchorage-alaska-united-states
2,https://careers.alaska.edu/jobs/assistant-or-associate-professor-director-of-medical-laboratory-sciences-anchorage-alaska-united-states
2,https://careers.alaska.edu/jobs/assistant-or-associate-professor-of-anthropology-anchorage-alaska-united-states
2,https://careers.alaska.edu/jobs/non-tenure-track-term-assistant-professor-of-journalism-and-public-communications-anchorage-alaska-united-states
2,https://careers.alaska.edu/jobs/assistant-professor-of-psychology-anchorage-alaska-united-states-5735336e-17b1-4133-8b03-bf40fe53ad2b
2,https://careers.alaska.edu/jobs/assistant-professor-of-history-anchorage-alaska-united-states-0ce9d364-f53c-4a64-a709-31331a2f5444
2,https://careers.alaska.edu/jobs/assistant-professor-of-psychology-anchorage-alaska-united-states
2,https://careers.alaska.edu/jobs/non-tenure-track-term-assistant-professor-of-languages-anchorage-alaska-united-states
2,https://careers.alaska.edu/jobs/instruction-and-research-stem-librarian-anchorage-alaska-united-states
2,https://careers.alaska.edu/jobs/term-instructor-assistant-professor-of-certified-nurse-aide-anchorage-alaska-united-states
2,https://careers.alaska.edu/jobs/assistant-professor-of-accounting-anchorage-alaska-united-states-adeac105-4b5c-46c0-8b95-eb29bedcecc7
