school_id,post_link
1847,https://careers.twc.edu.hk/search
1847,https://careers.twc.edu.hk/search/?createNewAlert=false&q=&optionsFacetsDD_department=Academic+Staff&optionsFacetsDD_dept=&locale=en_GB
1847,https://careers.twc.edu.hk/job/Associate-ProfessorAssistant-Professor%28Research-Track%29-in-Occupational-Therapy-668/1328873166/
1847,https://careers.twc.edu.hk/job/Professor-%28Research-Track%29-635/1328338266/
1847,https://careers.twc.edu.hk/job/Professor-Associate-Professor-%28Research-Track%29-in-Division-of-Science-773/1330947666/
1847,https://careers.twc.edu.hk/job/Vice-President-%28Research-and-Innovation%29-1065/1361705366/
1847,https://careers.twc.edu.hk/job/Assistant-Professor-%28Research-Track%29-in-Psychology-and-Social-Sciences-1055/1361659166/
1847,https://www.twc.edu.hk/en/Administration_Units/hro/career/PICS
