school_id,post_link
125,https://careers.csus.edu/en-us/job/560615/202627-ay-lecturer-pool-anthropology
125,https://careers.csus.edu/en-us/job/559718/202627-ay-lecturer-pool-construction-management
125,https://careers.csus.edu/en-us/job/557941/202627-ay-lecturer-pool-social-science-program
125,https://careers.csus.edu/en-us/job/557668/202627-ay-lecturer-pool-liberal-studies-program
125,https://careers.csus.edu/en-us/job/558319/202627-ay-lecturer-pool-sociology
125,https://careers.csus.edu/en-us/job/558101/202627-ay-lecturer-pool-kinesiology
125,https://careers.csus.edu/en-us/job/557159/202627-ay-lecturer-pool-english-upperdivision-literature-creative-writing-and-technical-writing
125,https://careers.csus.edu/en-us/job/556296/202627-ay-lecturer-pool-english
125,https://careers.csus.edu/en-us/job/555738/202627-ay-lecturer-pool-civil-engineering
125,https://careers.csus.edu/en-us/job/557117/202627-ay-lecturer-pool-school-of-social-work
125,https://careers.csus.edu/en-us/job/557329/202627-ay-lecturer-pool-philosophy
125,https://careers.csus.edu/en-us/job/557158/202627-ay-lecturer-pool-physical-therapy
125,https://careers.csus.edu/en-us/job/555477/202627-ay-lecturer-pool-geology
125,https://careers.csus.edu/en-us/job/556340/202627-ay-lecturer-pool-mechanical-engineering
125,https://careers.csus.edu/en-us/job/555627/202627-ay-lecturer-pool-school-of-music
125,https://careers.csus.edu/en-us/job/556492/tenure-track-faculty-latin-american-music
125,https://careers.csus.edu/en-us/job/556635/202627-ay-lecturer-clinical-pool-school-of-nursing
125,https://careers.csus.edu/en-us/job/556150/202627-ay-lecturer-pool-communication-studies
125,https://careers.csus.edu/en-us/job/556077/202627-ay-lecturer-pool-public-policy-and-administration
125,https://careers.csus.edu/en-us/job/556217/202627-ay-lecturer-pool-history
